ID,Gloss,Dempwolff_Etymology,Contribution_ID,Comment
29548,boat,,Loan,"Borrowing from __language__Javanese__, with nasalization of a semivowel following a nasal in __language__Ngaju Dayak__ (cf. [Dempwolff 1922](bib-Dempwolff)). The comparison of the __language__Old Javanese__ and __language__Makassarese__ forms was first made by [Dempwolff (1920:48, #201)](Source#cldf:dempwolff1920)."
29549,boat,,Loan,Borrowing from __language__Malay__.
29550,boat,,Loan,Borrowing from a __language__GCPh__  language in which &ast;_-d-_ had already become _-r-_.
29551,boat,,Loan,"Borrowing. Although __language__Makassarese__ _bintaʔ_ may be borrowed from __language__Malay__, the association of this term with piracy makes it likely that all of the words cited here derive ultimately from __language__Sama Bajau__."
30005,boat: Chinese boat,,Loan,
29552,body,*badan,Loan,Borrowing from __language__Arabic__ through __language__Malay__.
29945,"bolo, machete",,Loan,Probably a __language__Tagalog__ loan.  Any word which implies metallurgy (as opposed to simple knowledge of iron ore) is almost certainly post-__language__Proto-Philippines__.
29962,"bolo: sword, kris, bolo",,Loan,"Since this reconstruction implies the use of metallurgy, the comparison almost certainly is a product of borrowing from __language__Malay__. It is noteworthy, however, that in areas that developed metallurgy relatively early, as Borneo, this word does not appear, suggesting that it skipped areas in which native smiths were already producing iron tools, and spread from Malay into the Philippines prior to the advent of metallurgy in that archipelago."
30114,bolt lock,"*kunci ‘closed, locked’",Loan,"Also __language__Toba Batak__ _hinsu_ (< met.) ‘closed, locked’.  Borrowing from __language__Malay__. [Dempwolff (1938)](Source#cldf:dempwolff193438) posited &ast;_kunci_ ‘lock (plug)’."
29553,bomb,,Loan,
29961,"boom of a sail: prop, support, boom of a sail",,Loan,"The mid-back vowel in __language__Javanese__, __language__Balinese__ and __language__Sasak__, and the meaning in languages of Mindanao suggest strongly that this comparison is a product of borrowing from __language__Malay__."
30203,bore through,,Loan,"Apart from __language__Iban__ the western Indonesian forms are likely __language__Malay__ loans, and the resemblance of the __language__Fijian__ form to the others cited here is best attributed to chance."
29569,born: Chinese born in Indonesia,,Loan,Borrowing from __language__Malay__.
30323,"boss: master, boss",,Loan,"From Spanish _amo_ ‘master of the house; master, employer; proprietor; foreman’."
29620,bottle: four-cornered bottle,,Loan,
30531,boundary marker,,Loan,Borrowing of Spanish _mojón_ ‘landmark; signpost; milestone’.
30228,box,*tinzu ‘to box’,Loan,Borrowing from __language__Malay__. [Dempwolff (1938)](Source#cldf:dempwolff193438) reconstructed ‘Uraustronesisch’ &ast;_tinzu_ ‘to box’ (_boxen_).
30313,"box, fight with fists",,Loan,Borrowed from Spanish _puñeta_ ‘a blow with the fist’.
30360,box chest,"*peTi ‘box, chest’",Loan,"Borrowing from __language__Malay__, but ultimately from Tamil.  [Dempwolff (1938)](Source#cldf:dempwolff193438) reconstructed Uraustronesisch &ast;_peTi_ ‘box, chest’."
29554,brain,"*utak 'brain',",Loan,"[Dempwolff (1934-38)](Source#cldf:dempwolff193438) reconstructed &ast;_utak_ (doublet &ast;_utek_) 'brain', but __language__Malay__ _otak_, _utak_ can reflect either form. __language__Tagalog__ _útak_ is probably best regarded as a __language__Kapampangan__ loan and __language__Javanese__ _utak_ as a borrowing from __language__Malay__."
30689,breadfruit,,Loan,"This etymology is very odd.  Neither __language__Tagalog__ nor __language__Cebuano__ has _r-_ in native forms, yet both have it in this word, and if it is a loan the source is unclear.  Moreover, _rímas_ is in competition with &ast;_kamansi(q)_, &ast;_kulu_, and &ast;_qatipulu_, all of which refer to types of breadfruit in Philippine languages.  One possibility is that there were names for several types of both seeded and seedless breadfruit, and that one of these was &ast;_rímas_, which was borrowed into __language__Tagalog__ and __language__Cebuano__ after &ast;_r_ had already become /_l_/ in those languages.  The __language__Aklanon__ form looks like a hypercorrection, but this would only be possible for speakers who realized that most Spanish names of introduced plants were borrowed in their plural forms (as _bayabas_ < Spanish _guayaba_)."
30222,breaking: sound of breaking,*tas ‘sound of breaking or tearing’,Loan,"[Dempwolff (1938)](Source#cldf:dempwolff193438) reconstructed ‘Uraustronesisch’ &ast;_tas_ ‘sound of breaking or tearing’.  Possibly native, but the limited geographical distribution of this onomatopoetic form makes it difficult to confidently attribute it to a language with much time-depth."
30574,bribe,,Loan,Apparently a __language__Tagalog__ loan in languages outside the Central Philippine group.
30717,bridge,,Loan,"Presumably a loan, although the direction of borrowing is unclear.  Given traditional technologies this almost certainly refers in all cases to a suspension bridge, or did so until modern times."
30204,bright,*tara ‘come to light; be bright’.,Loan,A chance resemblance.  [Dempwolff (1938)](Source#cldf:dempwolff193438) reconstructed ‘Uraustronesisch’ &ast;_tara_ ‘come to light; be bright’.
30205,"bright, clear",*teraŋ ‘bright’,Loan,The western Indonesian forms appear to be borrowed from __language__Malay__ the __language__Tagalog__ form probably has no connection with these.  [Dempwolff (1938)](Source#cldf:dempwolff193438) reconstructed ‘Uraustronesisch’ &ast;_teraŋ_ ‘bright’ (_hellsein_).
30071,"broth, gravy",,Loan,Borrowing from Malay.
30060,brown: tree with edible hairy brown fruit: Diospyros discolor,,Loan,"Evidently a commercial name in the Philippines reflecting &ast;_ma_- ‘stative’ + &ast;_bulu_ ‘hairy’.  For what is presumably the original name cf, &ast;_kamaguŋ_."
29555,"bucket, pail",,Loan,"Borrowing, ultimately from __language__Portuguese__ _balde_ in Indonesia. The similar form in __language__Philippine__ languages probably was borrowed independently from __language__Spanish__."
29556,"budge, move slowly",,Loan,Borrowing from __language__Malay__.
30106,"buffalo: water buffalo, carabao",,Loan,"Borrowing from __language__Malay__, ultimately from a Mon-Khmer source ([Thurgood 1999:322](Source#cldf:thurgood1999)).  __language__Kavalan__ has several loanwords from Philippine languages and from Spanish that date to the brief Spanish occupation of the Ilan basin from 1626-1642, during which time they came up from Manila in an attempt to expand their colonial holdings.  The source of __language__Fijian__ _karavau_ remains unclear.  [Capell (1968:85)](Source#cldf:capell1968) entertains two speculations: 1. “the name came from Vuda, where the people, seeing reddish cattle, called them after the cloth _karavau_”, 2. “probably Eng. _caribou_”.  The second of these appears particularly improbable."
30667,Buginese,,Loan,"Borrowing, either from __language__Malay__ or from __language__Buginese__ itself, although the negative characterizations of Buginese temperament in __language__Ngaju Dayak__ and __language__Kambera__ must be creations in those languages. This item serves to demonstrate the extent to which the Buginese sailors of southern Sulawesi were known for centuries as a result of their trade and other contacts throughout the coastal areas of much of central and eastern Indonesia."
29557,bulge out,,Loan,"This item appears to be a __language__GCPh__ innovation which has been borrowed from __language__Tagalog__ into __language__Kapampangan__, __language__Pangasinan__ and __language__Ilokano__. The similarity of these forms to __language__Malagasy__ _vónto_, _vóntona_ and __language__Javanese__ _butun_ which led Dempwolff to include them in a single cognate set is attributed to chance."
30581,bullet,,Loan,"The meaning of this form is clearly borrowed, although the form itself may be native, since to date no loan source has been identified."
30585,bundle of things to be sold,,Loan,"From Spanish _atado_ ‘bundle, parcel’."
29558,buoy,,Loan,Borrowing from __language__Spanish__ (__language__Philippine__ forms) and __language__Portuguese__ (__language__Malay__).
30352,burden on the shoulder,*pikul ‘burden on the shoulder’,Loan,"Borrowing from __language__Malay__ or __language__Javanese__. Based on the comparison of __language__Ngaju Dayak__, __language__Malay__, and __language__Javanese__ [Dempwolff (1938)](Source#cldf:dempwolff193438) proposed Uraustronesisch &ast;_pikul_ ‘burden on the shoulder’ (_Schulterlast_)."
30335,burn cuttings in fields,*pe(rR)un ‘burning off when clearing a field’,Loan,Probably a __language__Malay__ loan distribution.  On the basis of this comparsion [Dempwolff (1938)](Source#cldf:dempwolff193438) reconstructed Uraustronesisch &ast;_pe(rR)un_ ‘burning off when clearing a field’ (_Abbrennen beim Roden eines Felde_s).
30150,"burst: flare up, burst into flame",,Loan,
29670,"bush: machete, bush knife",,Loan,"The __language__Philippine__ forms and many others (__language__Melanau (Mukah)__, __language__Toba Batak__, __language__Rembong__, possibly __language__Ngaju Dayak__) appear to be loans from __language__Malay__. __language__Maranao__ _paraŋ_ 'hand trowel, weeding tool' is assumed to be a semantically altered loan or a chance resemblance."
30084,butt of a rifle,,Loan,"Borrowed from Spanish _culata_ ‘butt, stock (of rifle, etc.)’."
30132,butterfly,,Loan,Borrowing from __language__Malay__ or __language__Javanese__.
29831,button,,Loan,"The __language__Philippine__ forms are borrowed from __language__Spanish__ _botones_ ‘buttons’, the __language__Indonesian__ forms from __language__Portuguese__."
30155,"cacao, Theobroma cacao L.",,Loan,"From Spanish _cacao_, introduced by the colonial Spanish from Mexico, and itself a loan from Nahuatl."
29832,cajole,,Loan,Borrowing from __language__Malay__.
29739,cake: rice cake,,Loan,Borrowing from __language__Tamil__. The forms in __language__Maranao__ and __language__Tiruray__ suggest borrowing through an intermediate language in which final _-m_ became a velar nasal. The most plausible candidates for a loan source thus appear to be __language__Buginese__ or __language__Makassarese__.
29740,cake: rice cake,,Loan,"Borrowing, most likely from __language__Malay__. Under this hypothesis the consistent partial reduplication in __language__Philippine__ forms is unexplained, but no borrowing hypothesis in the other direction appears plausible."
29559,calf,,Loan,Borrowing into __language__Casiguran Dumagat__ from __language__Tagalog__.
29560,"call (v.), summon (spirits)",*paŋgil,Loan,"Borrowing. Apparently a _Malayo-Chamic_ innovation which has spread to __language__Kadazan Dusun__, __language__Ngaju Dayak__, the __language__Batak__ languages, and __language__Javanese__."
29797,"Cananga: tree sp., Cananga odorata",,Loan,Borrowing from some __language__Philippine__ language into __language__Palauan__.
30736,candle,,Loan,From Spanish _candela_ ‘candle’.
29636,"canoe: gunwale, side plank on canoe",,Loan,Borrowing from __language__Sangir__.
30392,canvas,,Loan,Borrowing of Spanish _lona_ ‘canvas’.
30115,cap,,Loan,Borrowing from Malay.
30211,cape: peninsula cape,"*tanzuŋ ‘peninsula, cape’",Loan,"Borrowing from __language__Malay__. [Dempwolff (1938)](Source#cldf:dempwolff193438) reconstructed ‘Uraustronesisch’ &ast;_tanzuŋ_ ‘peninsula, cape’ (_Halbinsel, Kap_)."
29715,cards: playing cards,,Loan,"Borrowing, probably from __language__Makassarese__. [van der Veen (1940)](Source#cldf:vanderveen1940) considers the __language__Tae'__ word a borrowing of __language__Buginese__ _ujaŋ_, but if so the phonetic discrepancy between these forms and the agreement of the __language__Tae'__ and __language__Ngaju Dayak__ forms remains unexplained. Although the referent of this term is a European introduction, the word itself appears to be native, evidently reflecting &ast;_buyaŋ_ 'bark cloth?'."
29561,"careful, cautious",,Loan,"Borrowing, ultimately from __language__Arabic__."
