ID,Description,Source,Name,Form_ID,Comment,Doubt,Etymon_ID,Is_Main_Entry
24839_1,,,"PPH *qábut 'to reach, overtake, catch up with'",19083-526839648b62bbb6005fb2b8bf8d1cdb-1,,,24839,true
24839_2,,,PPH *i-qábut '(gloss uncertain)',19083-3d5c547190af20d9b421912e7082731b-28,,,24839,false
24839_3,,,"PPH *q<um>-ábut 'to reach, attain'",19083-9bc438bee333f35e3331ab5d3abd337b-1,,,24839,false
24839_4,,,PPH *qábut-an '(gloss uncertain)',19083-3d5c547190af20d9b421912e7082731b-29,,,24839,false
24839_5,,,"PPH *qábut-en 'to reach, catch up with'",19083-137a39721dd19a13b8b89c13fa5a3b5b-1,,,24839,false
24839_6,,,PPH *ma-qábut 'within reach (?)',19083-f80abc38d73e198f71d81b9e07de9b2d-1,,,24839,false
24840_1,,,PMP *anduŋ 'ancestors',19081-d33f9504baca2d4e88a291cff6f085f0-1,,,24840,true
24841_1,,,PMP *anipa 'large snake sp.',19081-28d64f666896232f3271f7e35df47b1a-1,,,24841,true
24842_1,,,PMP *aniŋal 'echo',19081-cbb11ed87dc8a95d81400c7f33c7c171-1,,,24842,true
24843_1,,,PWMP *ansaw 'roam about',19094-e25d181a49106863b6b1156b3d1c8678-1,,,24843,true
24844_1,,,"PPH *antad 'open, spacious'",19083-df4a094a7278eb453be0b8bd28da0b83-1,,,24844,true
24845_1,,,"PPH *antap 'guess, suspect'",19083-2f4a31bb498991a8a26a94367178c417-1,,,24845,true
24846_1,,,"PWMP *anteŋ 'still, calm, quiet'",19094-9b942631f0a52f985ce391718ad7c776-1,,,24846,true
24847_1,,,"PPH *antábay 'stay with, accompany'",19083-986902401a6d5162458f2eee23a04c3b-1,,,24847,true
24848_1,,,PMP *añuliŋ 'a fruit-bearing plant: Pisonia umbellifera',19081-7920ebd9af66878e8452644a0849635b-1,,,24848,true
24849_1,,,"PWMP *qanuqus 'smoke, soot'",19094-25924291295a14701555d7676442b606-2,,,24849,true
24850_1,,,PWMP *anzak 'stamp the feet',19094-c228099c8e4b23be876e5b91c8a6cc25-2,,,24850,true
24851_1,,,PAN *-an 'verbal suffix marking locative voice; nominal suffix marking location',19072-147b28aa37b0ab2c9636ed1a661d7a34-1,,,24851,true
24852_1,,,"PWMP *apaqpaq 'armpit, crotch'",19094-9ac221563237bdf27700c0abc8ad2c9e-1,,,24852,true
24853_1,,,PMP *apa₁ 'what?',19081-4a2028eceac5e1f4d252ea13c71ecec6-1,,,24853,true
24853_2,,,PWMP *maŋ-apa 'why?',19094-531e70a6745d07a8befbd79e5cc7e4c1-1,,,24853,false
24853_3,,,PWMP *maŋ-apa-i 'do something to someone',19094-510e5fba09c752e81684294bb2cad117-1,,,24853,false
24853_4,,,"PMP *apa-i 'what, which'",19081-bd3bd3de03aa871e58522bd38b60ab25-1,,,24853,false
24853_5,,,PMP *apa apa 'something; anything; everything',19081-1f7b2623d425c499938b08c39712c7f8-1,,,24853,false
24853_6,,,PWMP *NEG + apa apa 'nothing',19094-3e47b75000b0924b6c9ba5759a7cf15d-1,,,24853,false
24854_1,,,"PWMP *aped 'hindrance, obstacle'",19094-43f7c22d372489950a4a03e815d0a8f8-1,,,24854,true
24855_1,,,PMP *apeled 'taste of unripe banana; slightly bitter or astringent taste',19081-c4f36d44b474e465101fdfefd551dba2-1,,,24855,true
24856_1,,,PWMP *apid₁ 'braid',19094-7566120cc98f85dba933e2538acd9885-2,,,24856,true
24857_1,,,"PWMP *apid₂ 'lie in stacks, one on top of the other'",19094-675b41a7ff1dd24fd50f72ae24d87573-1,,,24857,true
24858_1,,,PMP *qapij 'twins; double banana',19081-ed02e8ee4c3a8361222a3eae1371091b-1,,,24858,true
24859_1,,,"PWMP *apiRit 'type of finch, rice bird'",19094-87b3db8014606f0f9169155485cc2340-2,,,24859,true
24860_1,,,PWMP *apis 'kind of rattan',19094-70856cfd759f9cd96db6310a41d8e8ed-1,,,24860,true
24861_1,,,PMP *apuk 'dust',19081-63712a25d63eb8793112cc6dc2641526-3,,,24861,true
24862_1,,,PMP *apuni 'tree fern',19081-918852b09ddfc86277f903e7451587e7-1,,,24862,true
24863_1,,,PAN *apuR 'betel chew',19072-a6fc6148bce62a3eff01d490b2818f94-1,,,24863,true
24864_1,,,PAN *apu 'grandparent/grandchild (reciprocal)',19072-74ea529319782a450cc329ec47fe676e-1,,,24864,true
24864_2,,,PPH *in-apu '(gloss uncertain)',19083-3d5c547190af20d9b421912e7082731b-2,,,24864,false
24864_3,,,PPH *ka-apu-an 'descendants',19083-2e9718a24aabd2cb6a803a7e4eb742fb-1,,,24864,false
24864_4,,,PPH *maŋa-apu 'ancestors',19083-d33f9504baca2d4e88a291cff6f085f0-1,,,24864,false
24864_5,,,"PMP *pa-ampu 'grandparent, possibly vocative'",19081-9e2759c5a0b31352d38c6588e1c0bf6f-1,,,24864,false
24864_6,,,PPH *paŋ-apu 'descendants',19083-2e9718a24aabd2cb6a803a7e4eb742fb-2,,,24864,false
24864_7,,,PEMP *t-ampu 'grandparent/grandchild (reciprocal)',20001-74ea529319782a450cc329ec47fe676e-1,,,24864,false
24864_8,,,PPH *apu-en 'regard as a grandparent or grandchild (?)',19083-b055166613d091639f333072f47ea0d4-1,,,24864,false
24864_9,,,"PPH *apu-q 'grandparent, ancestor, lord, master, owner (voc.)'",19083-5a81c522a17ff5c77095b96372b9368d-1,,,24864,false
24864_10,,,"PPH *apu apu 'forefathers, ancestors'",19083-c875b9ecefb7faff0fecdf928a668cc8-1,,,24864,false
24865_1,,,PMP *apuŋ 'float',19081-546ade640b6edfbc8a086ef31347e768-1,,,24865,true
24865_2,,,PMP *apuŋ apuŋ 'floating',19081-374515b23d6f106696387776a6077d17-1,,,24865,false
24866_1,,,PPH *apúy 'break out in boils',19083-1281a32ecac388d2b65cd9239a83414c-1,,,24866,true
24867_1,,,"PWMP *aqa 'negative marker: no, not'",19094-b68c76eb422bb9f15e8bcf475fe345c7-1,,,24867,true
24868_1,,,PWMP *aqedas 'plant with sharp leaves',19094-8e4196368102d9f73b1630244e95f83b-1,,,24868,true
24869_1,,,PMP *aRak 'walk single-file; be positioned one behind the other',19081-9ab94ef7d8bd20456232ef8042c66519-1,,,24869,true
24869_2,,,"PWMP *in-aRak 'one who is led, one who is conducted'",19094-45e4b9345d51ce6c9bfa41c3ab345401-1,,,24869,false
24869_3,,,PWMP *maŋ-aRak 'walk single-file; be positioned one behind the other',19094-9ab94ef7d8bd20456232ef8042c66519-1,,,24869,false
24869_4,,,PWMP *maR-aRak 'line up one behind the other',19094-1aa032f47a63a05865a090b27e52c0a4-1,,,24869,false
24869_5,,,PWMP *aRak-aRak 'walk single-file; be positioned one behind the other',19094-9ab94ef7d8bd20456232ef8042c66519-2,,,24869,false
24870_1,,,PWMP *aRani 'harvest; to harvest',19094-e2fbc0c91fb00b1b21a1922d4c8c515a-1,,,24870,true
24871_1,,,PMP *haRemaŋ 'kind of marine eel',19081-ea4bf6d8577b38903354f9276f85578a-1,,,24871,true
24872_1,,,PMP *aResam 'kind of fern',19081-b65f92aeb1ff8787a161338d2e0c573c-1,,,24872,true
24873_1,,,PAN *aRi 'come; toward the speaker; let’s go!',19072-5b1e0f92c780a7d6ea19c505af37f273-1,,,24873,true
24873_2,,,PAN *um-aRi 'to come',19072-3148c48e743c57b1daf0bca234d4e575-2,,,24873,false
24874_1,,,"PWMP *aRud 'scrape, shave (as rattan)'",19094-dcb45b9b780258787e659bac5059a638-1,,,24874,true
24875_1,,,PMP *aRuhu 'a shore tree: Casuarina equisetifolia',19081-009878c1d51cf94073002901cb3a05bc-1,,,24875,true
24876_1,,,"PWMP *asag 'incite, urge on, stir up'",19094-6acbfea1a2917fe15616f781addcec06-1,,,24876,true
24877_1,,,"PMP *asat 'dry out, become dry'",19081-3977839ba443e95bc869e9ffc51faa61-1,,,24877,true
24878_1,,,PAN *asa₁ 'one',19072-f97c5d29941bfb1b2fdab0874906ab82-1,,,24878,true
24879_1,,,PWMP *asaŋ₁ 'mortise and tenon joint',19094-e67dac5264876c940de8004ee9500d87-1,,,24879,true
24880_1,,,"PWMP *asep 'incense, ritual smoke'",19094-24c5c35d7a092aab1bda9b56dd0a08fd-1,,,24880,true
24881_1,,,PWMP *asih 'pretend',19094-344dfdad53124d40af91ca4ffa8fd10f-1,,,24881,true
24881_2,,,PWMP *asih asih 'pretend',19094-344dfdad53124d40af91ca4ffa8fd10f-2,,,24881,false
24882_1,,,POC *asio 'sneeze',19082-f4456054438a797636240592eae23b54-1,,,24882,true
24883_1,,,PWMP *asi₁ 'flesh',19094-a0f7335349f683b437fbb8ebf1ef3445-1,,,24883,true
24884_1,,,PWMP *asi₂ 'show off',19094-9dfe0e30af1035b91f66c9f8c8efc66b-1,,,24884,true
24885_1,,,PWMP *asi₃ 'fermented rice',19094-d5f532cd1f529af8dbf2be11620c04b2-1,,,24885,true
24885_2,,,PWMP *maŋ-asi 'make rice wine (?)',19094-93f33ab155148b2e94685b0572b025ff-1,,,24885,false
24885_3,,,PWMP *in-asi 'cooked rice',19094-dc140d5e7ea8d3632755be2bbae671fc-1,,,24885,false
24886_1,,,PWMP *asug 'shaman in ritual transvestite attire',19094-c8b92edf1f7e3d6d7664e14e5bc7a4a4-1,,,24886,true
24887_1,,,"PMP *asuk 'smoke, soot'",19081-25924291295a14701555d7676442b606-1,,,24887,true
24888_1,,,PWMP *asuntiŋ 'a plant: Cassia sp.',19094-a68cc569cb2c9d5d52e65d37de25b5c5-1,,,24888,true
24889_1,,,PPH *alagád 'to wait',19083-a119f2cd553327376d24b82e01fae355-1,,,24889,true
24890_1,,,PAN *asu₁ 'dog',19072-06d80eb0c50b49a509b49f2424e8c805-1,,,24890,true
24890_2,,,PPH *ka-asu 'canine companion',19083-65fc56057bbf06bbba04bd5e129a28ae-1,,,24890,false
24890_3,,,PWMP *maŋ-asu 'hunt with dogs',19094-1922400f0335cfd1c20b191a733d3efc-1,,,24890,false
24890_4,,,PPH *paŋ-asu 'what is hunted (?)',19083-f9a6c2ef0057f9953dcb3eb8e69212d1-1,,,24890,false
24891_1,,,"PMP *asu₂ 'fetch water, scoop up water'",19081-1066bde1db2ef7e0f57fbb51663d932e-1,,,24891,true
24892_1,,,"PMP *asuŋ 'incite, spur to action'",19081-3238f1d00c8c1c716f437140f50efd32-1,,,24892,true
24893_1,,,PPH *qasúd 'pound rice in tandem',19083-a50899e7412bffd8a60fc64c1f8b25e6-1,,,24893,true
24893_2,,,PPH *maR-qasúd 'pound rice in tandem',19083-a50899e7412bffd8a60fc64c1f8b25e6-2,,,24893,false
24893_3,,,"PPH *qasud-án 'pound together, place of pounding together'",19083-37ce0ffcb58f1b0c6ea09fceae7c329d-1,,,24893,false
24894_1,,,PWMP *atag 'persist in an endeavor',19094-e2675bce60425949f6f5be922f5af485-1,,,24894,true
24895_1,,,PWMP *ataq 'unhusked rice grain left among the husked grains',19094-d9007d85d1237a2d10ec91b8e44c1a20-1,,,24895,true
24896_1,,,"PWMP *ataR 'flat, level'",19094-4060d2c6993cc2ceaaf8141bd43db90c-1,,,24896,true
24897_1,,,"PPH *atá 'expression, as of displeasure or surprise'",19083-a0eebb0afd8e7985c9c8d9d56fd18de3-1,,,24897,true
24898_1,,,"PAN *ata '1pl. incl. possessive pronoun, our'",19072-45c8bc1c7d0abd2e72130f788568f59d-1,,,24898,true
24899_1,,,"PWMP *ataŋ₁ 'block, obstruct; something which separates one area from another'",19094-2fc00ced7775f98f1d4f30f235b74c08-1,,,24899,true
24901_1,,,PWMP *ataŋ₂ 'carry on a shoulder pole between two people',19094-2edaaa7216aca728f33d1757815d430e-1,,,24901,true
24902_1,,,PMP *ataŋ₃ 'cross beam',19081-d867e6c299582805a385d1fceb6a893c-1,,,24902,true
24903_1,,,"PCMP *atek 'cover, as with a blanket'",19076-338e5ac318c1202325331188962e55ed-1,,,24903,true
24904_1,,,"PMP *atel 'itch, itchy'",19081-8cbb2b4af707012008c96dfcea9ac793-1,,,24904,true
24905_1,,,PWMP *atimel 'bedbug',19094-f7ae54cd0cb7925df3201dbd22154a99-1,,,24905,true
24906_1,,,PMP *atip 'pinch together',19081-05da70679605ced856ec30fdd3d8da4c-1,,,24906,true
24907_1,,,PWMP *atis 'provoke a fight',19094-33969d2b9c221ecfb004c5123685c913-1,,,24907,true
24908_1,,,PMP *ati₁ 'negative marker',19081-0f63ca9bea9362909aa5528a46c2ab04-1,,,24908,true
24909_1,,,PWMP *ati₂ 'there (distant)',19094-6d9318a23f0b5497fc6684f81721f2ab-1,,,24909,true
24910_1,,,PPH *bakés 'monkey sp.',19083-3ac70641894d38c83c525ababd97654c-1,,,24910,true
24911_1,,,"PPH *atúbaŋ 'to face, confront'",19083-ab11c119abece06d7ba97f7ce98d045b-1,,,24911,true
24912_1,,,PPH *atáb 'flood tide',19083-8d3564d4a359431fa6097be10cf943ed-1,,,24912,true
24913_1,,,POC *aura 'type of wind',19082-d5942980357aede7623bfe7a3d91335d-1,,,24913,true
24914_1,,,PCEMP *au₁ 'dew',19074-1801bc89e752077204c92b3dd9f9f62d-1,,,24914,true
24915_1,,,PAN *au₂ 'yes',19072-a6105c0a611b41b08f1209506350279e-1,,,24915,true
24916_1,,,"PWMP *awat₁ 'help, assistance'",19094-cc48a7b2ff9ffc63f4a51415fd3fc3c7-1,,,24916,true
24917_1,,,PMP *away₁ 'beckon with the hand',19081-3dcd9a8c6e60fade375444773656f40c-1,,,24917,true
24918_1,,,PWMP *away₂ 'face',19094-d5ca322453f2986b752e58b11af83d96-1,,,24918,true
24919_1,,,PWMP *away₃ 'I don't know',19094-a1fa59e79bba1a38bb0684d3298c9ddd-1,,,24919,true
24920_1,,,PWMP *away₄ 'rattan variety',19094-81519f9a2ce119e29892ee26741e8387-1,,,24920,true
24921_1,,,POC *awa 'exclamation of surprise',19082-d291419b192aff76553c76b9203ba15c-1,,,24921,true
24922_1,,,"PMP *awaŋ 'atmosphere, space between earth and sky'",19081-f1172e4401b81d0991c5440dde70ebbd-2,,,24922,true
24923_1,,,PWMP *awer 'rushing of water in a river',19094-eb745b67a113841847628589d7156e39-1,,,24923,true
24924_1,,,PWMP *awi 'cloth cover',19094-4374e80a8051d45d7bf1d04759eb8b95-1,,,24924,true
24925_1,,,"PWMP *ayak₁ 'follow, walk after'",19094-23b919850a004c54c000496f4023d7c3-1,,,24925,true
24926_1,,,"PWMP *ayak₂ 'sift, separate by sifting'",19094-4a0104650dc9385a3f68d969528eb14f-1,,,24926,true
24926_2,,,PWMP *maŋ-ayak 'to sift',19094-214391ae2c53df5b9f5b1ad4a81c9698-2,,,24926,false
24926_3,,,"PWMP *ayak-an 'sieve, strainer'",19094-f04d5add14412888bb99b623456acb0e-1,,,24926,false
24927_1,,,"PWMP *ayam 'plait, weave'",19094-86c4cea915efa561a493ca04b130f83b-1,,,24927,true
24928_1,,,"PWMP *ayat 'threaten, confront violently'",19094-e99538b2f8a83d0ef74db47144b2f964-1,,,24928,true
24929_1,,,"PPH *ayáw 'depart, separate from'",19083-91c1f82399a0e4e09dc322c57b60da21-1,,,24929,true
24930_1,,,"PWMP *ayaw 'raid, go headhunting'",19094-7403a49606adb0d096fb28e5fd380812-1,,,24930,true
24931_1,,,"PAN *aya₁ 'exclamation of annoyance, surprise, etc.'",19072-6419621d7ef01362336326c50e7ab82e-1,,,24931,true
24932_1,,,PAN *aya₂ '(gloss uncertain)',19072-3d5c547190af20d9b421912e7082731b-2,,,24932,true
24933_1,,,"PWMP *ayud 'copulate, have sexual intercourse'",19094-4b1c3d5e76701fe34f179d4ba6d05a9c-1,,,24933,true
24934_1,,,"PWMP *ayum 'block, hinder, obstruct'",19094-90599e828ba5173c29ac47cae022c12e-1,,,24934,true
24935_1,,,"PWMP *ayut 'copulate, have sexual intercourse'",19094-4b1c3d5e76701fe34f179d4ba6d05a9c-2,,,24935,true
24936_1,,,PWMP *ayuŋ₁ 'monkey sp.',19094-3ac70641894d38c83c525ababd97654c-1,,,24936,true
24937_1,,,"PMP *ayuŋ₂ 'swing, sway, rock'",19081-3c543f82321585d4c73053c0f5fef0da-1,,,24937,true
24938_1,,,PWMP *azak 'summon others to join an activity',19094-ccba21de88404b524eec47c97ea5dff9-1,,,24938,true
24939_1,,,PWMP *azuq 'term of address to males',19094-e7e988fef6f28ac248a4314a16c22246-1,,,24939,true
24941_1,,,PMP *a₁ 'article',19081-92a2b5cb9c6906035c2864fa225e1940-1,,,24941,true
24942_1,,,PMP *a₂ 'conjunction: and',19081-368a18fc7e19b673d930f62780faddcb-1,,,24942,true
24943_1,,,"PMP *a₃ 'exclamation, interjection'",19081-98bc384b17423caf8437373d4f3cce0b-1,,,24943,true
24944_1,,,PAN *a₄ 'hesitation particle',19072-a36b5c6d9f81fcbbe00a1447d93d76c7-1,,,24944,true
24945_1,,,PAN *a₅ 'ligature',19072-c64d2ab3dd67afad3c65b681da95fd8e-1,,,24945,true
24946_1,,,PAN *-a₁ 'imperative suffix',19072-2da2462923ce96dfad19c7f5742f7d62-1,,,24946,true
24947_1,,,PMP *-a₂ '3sg. object',19081-285056ef904f8af3744bc89e3435a441-1,,,24947,true
24947_2,,,PAN *ni-a '3sg. agent/possessor',19072-2568cc0699076f59d50a24c9cd458dab-1,,,24947,false
24947_3,,,POC *-ña '3sg. possessor of inalienable possessed nouns',19082-64d48f0ab038d550309341127510fdfb-1,,,24947,false
24948_1,,,PAN *-a₃ 'subjunctive suffix',19072-cbfa76dc6ee5d5c84ad00f77233530c3-1,,,24948,true
24949_1,,,"PMP *añam 'plait (mats, baskets, etc.)'",19081-df77171490dcc150dc7dba5f3ddac1f3-1,,,24949,true
24949_2,,,"PWMP *ma-añam 'plait, weave (mats, baskets)'",19094-37587a9d074ba3d9dbf97040610fa7b1-1,,,24949,false
24949_3,,,"PWMP *maŋ-añam 'plait, weave (mats, baskets)'",19094-37587a9d074ba3d9dbf97040610fa7b1-2,,,24949,false
24949_4,,,PWMP *añam-en 'what has been plaited or woven',19094-b88b9ecf65684ccbbafbed4d15e18374-1,,,24949,false
24950_1,,,PMP *aŋaq 'open the mouth wide (< *?)',19081-16877d066355b36efcd84b86d39689dc-1,,,24950,true
24951_1,,,"PWMP *aŋat 'to challenge, confront'",19094-b48f95c5df73daa24320c218d333df57-1,,,24951,true
24952_1,,,"PMP *añem 'plait, braid'",19081-1c0f8fc4991db1108b3acbec7b41c23f-1,,,24952,true
24953_1,,,PWMP *aŋi₁ 'aromatic odor',19094-d74ba91026ca76f0579994873f8c4f85-1,,,24953,true
24954_1,,,"PWMP *aŋkat 'lift, raise, pick up'",19094-adc816cb1f2fa91b12ec4161faa88e18-1,,,24954,true
24954_2,,,PWMP *ka-aŋkat 'moveable (?)',19094-c843c74f59ebd5de599894fddc9baf2a-1,,,24954,false
24954_3,,,"PWMP *maŋ-aŋkat 'lift, raise, carry'",19094-8739d19a4cbdfc28de599d20ce96a604-1,,,24954,false
24954_4,,,"PWMP *maŋ-aŋkat-aŋkat 'lift, elevate'",19094-a3601aca2afafff207c50db01203833d-1,,,24954,false
24954_5,,,"PWMP *maR-aŋkat 'lift, raise, pick up'",19094-adc816cb1f2fa91b12ec4161faa88e18-2,,,24954,false
24954_6,,,PWMP *pa-aŋkat '(gloss uncertain)',19094-3d5c547190af20d9b421912e7082731b-6,,,24954,false
24954_7,,,PWMP *paŋ-aŋkat 'act of lifting or raising',19094-f81722c0857267820dad4f6dc20c0902-1,,,24954,false
24954_8,,,"PWMP *taR-aŋkat 'lift, raise, pick up'",19094-adc816cb1f2fa91b12ec4161faa88e18-3,,,24954,false
24954_9,,,"PWMP *aŋkat-an 'lift, raise up'",19094-14c061e6dbb211c0573ba3a9e1d6777f-1,,,24954,false
24954_10,,,"PWMP *aŋkat aŋkat 'hold up, keep aloft'",19094-77c7522740d0df7c21866989db685a29-1,,,24954,false
24955_1,,,"PWMP *aŋkeb 'covering, lid'",19094-bd719d84f129b688b71dcfdb4bbfea00-2,,,24955,true
24956_1,,,PMP *aŋkub 'cover',19081-41d0e299ca1abeb2094852da042165c7-2,,,24956,true
24957_1,,,PMP *aŋkup₁ 'scoop up with both hands; a double handful',19081-32aae0e07e95bebaf011b2d9956c162d-1,,,24957,true
24958_1,,,PWMP *a(m)bek 'mat',19094-4a258d930b7d3409982d727ddbb4ba88-1,,,24958,true
24959_1,,,"PMP *handem 'think, understand'",19081-1b7c07dca7659895f9346c5fc9235237-1,,,24959,true
24960_1,,,"PWMP *aŋu aŋu 'silly, senile, doting'",19094-baeeb07d32ec7648bce38e9eea6fc91a-1,,,24960,true
24961_1,,,PWMP *aŋ(e)hud 'young',19094-f6182f0359f72aae12fb90d305ccf9eb-1,,,24961,true
24962_1,,,PWMP *aŋ(e)cej 'stench of sweaty armpits',19094-73f12c6c9c097c4b90ff4a289812a4e9-1,,,24962,true
24963_1,,,PWMP *aŋ(e)ceŋ 'stench of sweaty armpits',19094-73f12c6c9c097c4b90ff4a289812a4e9-2,,,24963,true
24964_1,,,PMP *aŋ(e)lem 'stench',19081-aa813127f71d07faec4907693c203eee-1,,,24964,true
24965_1,,,PMP *a(ŋ)kit 'bite',19081-ed735d55415bee976b771989be8f7005-1,,,24965,true
24965_2,,,PMP *um-a(ŋ)kit 'to bite',19081-7659182992ed205987aad96e00094e92-2,,,24965,false
24966_1,,,"PWMP *babaD 'reproduce, multiply'",19094-db1c9d2f3a0e0ddad504b09d7d3daeb1-1,,,24966,true
24967_1,,,"PMP *baban 'group, company, collection, swarm'",19081-59da55dcb2938254ef9c7370e03130c3-1,,,24967,true
24968_1,,,"PMP *babaq₁ 'lower surface, bottom; short, low; below, beneath, under'",19081-35e17913999d41d4deccc6e4544131d3-1,,,24968,true
24969_1,,,"PWMP *babaq₂ 'width, breadth'",19094-42be39a8874cb8d8c2e88bb21a6a816f-1,,,24969,true
24970_1,,,PWMP *babas 'blown off course',19094-e4627797d5405aae41272e13c080c6a4-1,,,24970,true
24971_1,,,PWMP *babat 'belly of an animal',19094-48c7fad8846f50a2176f8bbfdd660deb-1,,,24971,true
24972_1,,,"PWMP *babaw₁ 'rat, mouse'",19094-c4226a51ccb8cd8be90af5965a289938-1,,,24972,true
24973_1,,,PWMP *babaw₂ 'shallow',19094-e834955cdb1984d34b24c53ebe5bf211-1,,,24973,true
24974_1,,,"PAN *babaw₃ 'upper surface, top; highlands; on, upon, over, above'",19072-ec65155319c5805fe42ebef1d8b7e141-1,,,24974,true
24974_2,,,"PAN *i babaw 'above, on top of'",19072-7a2b856a6c694562fa0b628ccbb2d2b4-1,,,24974,false
24975_1,,,"PMP *babaw₄ 'to weed (a garden, etc.)'",19081-9317a964d9fdeed5f8654612750d6aa4-1,,,24975,true
24976_1,,,PAN *baba₁ 'carry a person pick-a-back; ride pick-a-back',19072-0a1369a988e10dcb2eab6f40b38c8001-1,,,24976,true
24977_1,,,PMP *baba₂ 'father',19081-0de959beaa82daa7df6ef2286d071a6d-5,,,24977,true
24978_1,,,"PWMP *babuy babuy 'sowbug, woodlouse: terrestrial isopod of the genus Oniscus'",19094-e4b43c9b03af773c048cc8365ae983d2-1,,,24978,true
24979_1,,,PWMP *babuy₁ 'bird sp.',19094-98911ca12a7293e9058028230b782d6e-1,,,24979,true
24980_1,,,PWMP *babuy₂ 'epilepsy',19094-943e5d30b68d5e6a0fcfa8bfa4244db7-1,,,24980,true
24981_1,,,PAN *babuy₃ 'pig',19072-f74c6af46a78becb2f1bd3f95bbd5858-1,,,24981,true
24981_2,,,"PAN *babuy-an 'pigpen, pigsty, piggery'",19072-9a9049309833b4f8a46c15e1121a101c-1,,,24981,false
24981_3,,,PMP *babuy banua 'domesticated pig',19081-86f9ca9cd7c73d15a09a5d522545e61b-1,,,24981,false
24981_4,,,PMP *babuy halas 'wild pig',19081-25bf1ae610ce85e7036ab89b2ba91a9d-1,,,24981,false
24981_5,,,PMP *babuy lebu 'domesticated pig',19081-86f9ca9cd7c73d15a09a5d522545e61b-2,,,24981,false
24982_1,,,PMP *batad 'millet or sorghum sp. (unident.)',19081-8235e0db2c08872cd57a6bbf1ed64cc8-1,,,24982,true
24983_1,,,"PWMP *bacak 'muddy, waterlogged (of ground)'",19094-6872aedfc7698a8126e455b6729a47ec-1,,,24983,true
24984_1,,,PWMP *baciR 'sexually impotent',19094-a23a8a1e70a352a8a3928658664b317d-1,,,24984,true
24985_1,,,"PWMP *bacuk 'to hoe, chop up soil'",19094-eec607ff5c553d1062645a7c05cd0d7e-1,,,24985,true
24986_1,,,"PMP *badas 'grit, coarse sand, gravel'",19081-276ac33beeb241814c9003b23b1270ee-1,,,24986,true
24987_1,,,PWMP *badi 'nervous spell',19094-d1f8d8ad33628e5b00bff85c5a63fcba-1,,,24987,true
24988_1,,,PWMP *badut 'jackfruit sp.',19094-9cffcab8a4a55d39ed078468078c86b0-1,,,24988,true
24989_1,,,PWMP *bad(e)ris 'draw a line',19094-38f572151b31e92349b733df986a4eb3-1,,,24989,true
24990_1,,,PWMP *bagahak 'fish sp.',19094-6d7739c64274aaa8921668565de04b42-2,,,24990,true
24991_1,,,PWMP *bagak 'foolish',19094-889b2c69a536b6d03209bdc935028d43-1,,,24991,true
24992_1,,,"PMP *bagal 'overgrown, clumsy, sluggish'",19081-c78c918844307d286c65c2901472057e-1,,,24992,true
24993_1,,,PMP *bageqaŋ 'molar tooth',19081-51ecea229e28e7151251c832e72754d5-1,,,24993,true
24994_1,,,PWMP *baguh 'a shrub or tree: Gnetum gnemon',19094-73c5a308cf800551f3701bdde39a7593-1,,,24994,true
24995_1,,,PWMP *baguq 'disease that causes swelling of body parts',19094-657477caf9a1443cb414904adb588574-1,,,24995,true
24996_1,,,PWMP *bahak 'laugh boisterously',19094-f230550a14a42fda34fa8f1d9374c745-1,,,24996,true
24997_1,,,"PAN *baSaq 'a flood; to overflow, be in flood'",19072-fe19ee305fbbe23c0c25b4e959be2393-1,,,24997,true
24998_1,,,PMP *bahaq₁ 'mouth',19081-cb5786412becb979c90f606f25ad4b4f-1,,,24998,true
25000_1,,,"PMP *bahu 'odor, stench'",19081-e03cd4d6207db13a1f0a7a0bafce5418-1,,,25000,true
25000_2,,,POC *bou roŋoR 'to smell',19082-405ad2eff02cfffc45ed40ce18f4e538-1,,,25000,false
25000_3,,,"PMP *ma-bahu 'smelly, stinking'",19081-3ea9233860404ecd604dbd2fd57319ab-1,,,25000,false
25000_4,,,PWMP *ka-bahu-an 'stench',19094-aa813127f71d07faec4907693c203eee-2,,,25000,false
25000_5,,,PWMP *bahu-an 'give off an odor (?)',19094-cc73f6e24efe7f3152a0ee3cc5f97e29-1,,,25000,false
